Ticker,date,cumulative_return
BAJAJ-AUTO,2023-12-20 05:30:00,0.2687159246080377
BAJAJ-AUTO,2023-12-21 05:30:00,0.24517337958117635
BAJAJ-AUTO,2023-12-21 05:30:00,0.24517337958117635
BAJAJ-AUTO,2023-12-22 05:30:00,0.27024090741460416
BAJAJ-AUTO,2023-12-22 05:30:00,0.27024090741460416
BAJAJ-AUTO,2023-12-26 05:30:00,0.28867027479591956
BAJAJ-AUTO,2023-12-26 05:30:00,0.28867027479591956
BAJAJ-AUTO,2023-12-27 05:30:00,0.33752952785336054
BAJAJ-AUTO,2023-12-27 05:30:00,0.33752952785336054
BAJAJ-AUTO,2023-12-28 05:30:00,0.33626369245183163
BAJAJ-AUTO,2023-12-28 05:30:00,0.33626369245183163
BAJAJ-AUTO,2023-12-29 05:30:00,0.3549920760697287
BAJAJ-AUTO,2023-12-29 05:30:00,0.3549920760697287
BAJAJ-AUTO,2024-01-01 05:30:00,0.33582513530484537
BAJAJ-AUTO,2024-01-01 05:30:00,0.33582513530484537
BAJAJ-AUTO,2024-01-02 05:30:00,0.3286387784189999
BAJAJ-AUTO,2024-01-02 05:30:00,0.3286387784189999
BAJAJ-AUTO,2024-01-03 05:30:00,0.39271795791844655
BAJAJ-AUTO,2024-01-03 05:30:00,0.39271795791844655
BAJAJ-AUTO,2024-01-04 05:30:00,0.3798901613690939
BAJAJ-AUTO,2024-01-04 05:30:00,0.3798901613690939
BAJAJ-AUTO,2024-01-05 05:30:00,0.3911232046566777
BAJAJ-AUTO,2024-01-05 05:30:00,0.3911232046566777
BAJAJ-AUTO,2024-01-08 05:30:00,0.3921896959004856
BAJAJ-AUTO,2024-01-08 05:30:00,0.3921896959004856
BAJAJ-AUTO,2024-01-09 05:30:00,0.41412752045769197
BAJAJ-AUTO,2024-01-09 05:30:00,0.41412752045769197
BAJAJ-AUTO,2024-01-10 05:30:00,0.40612385252519
BAJAJ-AUTO,2024-01-10 05:30:00,0.40612385252519
BAJAJ-AUTO,2024-01-11 05:30:00,0.454983105582631
BAJAJ-AUTO,2024-01-11 05:30:00,0.454983105582631
BAJAJ-AUTO,2024-01-12 05:30:00,0.45560107247156645
BAJAJ-AUTO,2024-01-12 05:30:00,0.45560107247156645
BAJAJ-AUTO,2024-01-15 05:30:00,0.4616112988268575
BAJAJ-AUTO,2024-01-15 05:30:00,0.4616112988268575
BAJAJ-AUTO,2024-01-16 05:30:00,0.4540063192097976
BAJAJ-AUTO,2024-01-16 05:30:00,0.4540063192097976
BAJAJ-AUTO,2024-01-17 05:30:00,0.4284902670214972
BAJAJ-AUTO,2024-01-17 05:30:00,0.4284902670214972
BAJAJ-AUTO,2024-01-18 05:30:00,0.412074275633165
BAJAJ-AUTO,2024-01-18 05:30:00,0.412074275633165
BAJAJ-AUTO,2024-01-19 05:30:00,0.4226295487844971
BAJAJ-AUTO,2024-01-19 05:30:00,0.4226295487844971
BAJAJ-AUTO,2024-01-20 05:30:00,0.41437670065484355
BAJAJ-AUTO,2024-01-20 05:30:00,0.41437670065484355
BAJAJ-AUTO,2024-01-23 05:30:00,0.4145262087731343
BAJAJ-AUTO,2024-01-23 05:30:00,0.4145262087731343
BAJAJ-AUTO,2024-01-24 05:30:00,0.4378395080186166
BAJAJ-AUTO,2024-01-24 05:30:00,0.4378395080186166
BAJAJ-AUTO,2024-01-25 05:30:00,0.5145172382860366
BAJAJ-AUTO,2024-01-25 05:30:00,0.5145172382860366
BAJAJ-AUTO,2024-01-29 05:30:00,0.5048091778050192
BAJAJ-AUTO,2024-01-29 05:30:00,0.5048091778050192
BAJAJ-AUTO,2024-01-30 05:30:00,0.5083176349809104
BAJAJ-AUTO,2024-01-30 05:30:00,0.5083176349809104
BAJAJ-AUTO,2024-01-31 05:30:00,0.5284812965343997
BAJAJ-AUTO,2024-01-31 05:30:00,0.5284812965343997
BAJAJ-AUTO,2024-02-01 05:30:00,0.5261290354732908
BAJAJ-AUTO,2024-02-01 05:30:00,0.5261290354732908
BAJAJ-AUTO,2024-02-02 05:30:00,0.5425649612773953
BAJAJ-AUTO,2024-02-02 05:30:00,0.5425649612773953
BAJAJ-AUTO,2024-02-05 05:30:00,0.5266273958675936
BAJAJ-AUTO,2024-02-05 05:30:00,0.5266273958675936
BAJAJ-AUTO,2024-02-06 05:30:00,0.5390166352699597
BAJAJ-AUTO,2024-02-06 05:30:00,0.5390166352699597
BAJAJ-AUTO,2024-02-07 05:30:00,0.5353287683521193
BAJAJ-AUTO,2024-02-07 05:30:00,0.5353287683521193
BAJAJ-AUTO,2024-02-08 05:30:00,0.546362467481982
BAJAJ-AUTO,2024-02-08 05:30:00,0.546362467481982
BAJAJ-AUTO,2024-02-09 05:30:00,0.5518643662350844
BAJAJ-AUTO,2024-02-09 05:30:00,0.5518643662350844
BAJAJ-AUTO,2024-02-12 05:30:00,0.5608547877483059
BAJAJ-AUTO,2024-02-12 05:30:00,0.5608547877483059
BAJAJ-AUTO,2024-02-13 05:30:00,0.5782874343410158
BAJAJ-AUTO,2024-02-13 05:30:00,0.5782874343410158
BAJAJ-AUTO,2024-02-14 05:30:00,0.6113586301069458
BAJAJ-AUTO,2024-02-14 05:30:00,0.6113586301069458
BAJAJ-AUTO,2024-02-15 05:30:00,0.6192825603763594
BAJAJ-AUTO,2024-02-15 05:30:00,0.6192825603763594
BAJAJ-AUTO,2024-02-16 05:30:00,0.6595500802360208
BAJAJ-AUTO,2024-02-16 05:30:00,0.6595500802360208
BAJAJ-AUTO,2024-02-19 05:30:00,0.6963589789592217
BAJAJ-AUTO,2024-02-19 05:30:00,0.6963589789592217
BAJAJ-AUTO,2024-02-20 05:30:00,0.6535996571280462
BAJAJ-AUTO,2024-02-20 05:30:00,0.6535996571280462
BAJAJ-AUTO,2024-02-21 05:30:00,0.641050942399503
BAJAJ-AUTO,2024-02-21 05:30:00,0.641050942399503
BAJAJ-AUTO,2024-02-22 05:30:00,0.6941163571848592
BAJAJ-AUTO,2024-02-22 05:30:00,0.6941163571848592
BAJAJ-AUTO,2024-02-23 05:30:00,0.6818566914850117
BAJAJ-AUTO,2024-02-23 05:30:00,0.6818566914850117
BAJAJ-AUTO,2024-02-26 05:30:00,0.6840594444278296
BAJAJ-AUTO,2024-02-26 05:30:00,0.6840594444278296
BAJAJ-AUTO,2024-02-27 05:30:00,0.6871492788725069
BAJAJ-AUTO,2024-02-27 05:30:00,0.6871492788725069
BAJAJ-AUTO,2024-02-28 05:30:00,0.6323595371228632
BAJAJ-AUTO,2024-02-28 05:30:00,0.6323595371228632
BAJAJ-AUTO,2024-02-29 05:30:00,0.5766827138713608
BAJAJ-AUTO,2024-02-29 05:30:00,0.5766827138713608
BAJAJ-AUTO,2024-03-01 05:30:00,0.602736995285508
BAJAJ-AUTO,2024-03-01 05:30:00,0.602736995285508
BAJAJ-AUTO,2024-03-02 05:30:00,0.6029861754826593
BAJAJ-AUTO,2024-03-02 05:30:00,0.6029861754826593
BAJAJ-AUTO,2024-03-04 05:30:00,0.6360773056643612
BAJAJ-AUTO,2024-03-04 05:30:00,0.6360773056643612
BAJAJ-AUTO,2024-03-05 05:30:00,0.6648725692471738
BAJAJ-AUTO,2024-03-05 05:30:00,0.6648725692471738
BAJAJ-AUTO,2024-03-06 05:30:00,0.7155159525162182
BAJAJ-AUTO,2024-03-06 05:30:00,0.7155159525162182
BAJAJ-AUTO,2024-03-07 05:30:00,0.7699867436135082
BAJAJ-AUTO,2024-03-07 05:30:00,0.7699867436135082
BAJAJ-AUTO,2024-03-11 05:30:00,0.7262007993700692
BAJAJ-AUTO,2024-03-11 05:30:00,0.7262007993700692
BAJAJ-AUTO,2024-03-12 05:30:00,0.699947173798201
BAJAJ-AUTO,2024-03-12 05:30:00,0.699947173798201
BAJAJ-AUTO,2024-03-13 05:30:00,0.6714808280756281
BAJAJ-AUTO,2024-03-13 05:30:00,0.6714808280756281
BAJAJ-AUTO,2024-03-14 05:30:00,0.6712117134627045
BAJAJ-AUTO,2024-03-14 05:30:00,0.6712117134627045
BAJAJ-AUTO,2024-03-15 05:30:00,0.6646632578815668
BAJAJ-AUTO,2024-03-15 05:30:00,0.6646632578815668
BAJAJ-AUTO,2024-03-18 05:30:00,0.6987710432676464
BAJAJ-AUTO,2024-03-18 05:30:00,0.6987710432676464
BAJAJ-AUTO,2024-03-19 05:30:00,0.7223733915418247
BAJAJ-AUTO,2024-03-19 05:30:00,0.7223733915418247
BAJAJ-AUTO,2024-03-20 05:30:00,0.7214564084163075
BAJAJ-AUTO,2024-03-20 05:30:00,0.7214564084163075
BAJAJ-AUTO,2024-03-21 05:30:00,0.7443809865542337
BAJAJ-AUTO,2024-03-21 05:30:00,0.7443809865542337
BAJAJ-AUTO,2024-03-22 05:30:00,0.7831833268546453
BAJAJ-AUTO,2024-03-22 05:30:00,0.7831833268546453
BAJAJ-AUTO,2024-03-26 05:30:00,0.7862332924677782
BAJAJ-AUTO,2024-03-26 05:30:00,0.7862332924677782
BAJAJ-AUTO,2024-03-27 05:30:00,0.8264908451195541
BAJAJ-AUTO,2024-03-27 05:30:00,0.8264908451195541
BAJAJ-AUTO,2024-03-28 05:30:00,0.8236302564562563
BAJAJ-AUTO,2024-03-28 05:30:00,0.8236302564562563
BAJAJ-AUTO,2024-04-01 05:30:00,0.80249977573782
BAJAJ-AUTO,2024-04-01 05:30:00,0.80249977573782
BAJAJ-AUTO,2024-04-02 05:30:00,0.8491363414366708
BAJAJ-AUTO,2024-04-02 05:30:00,0.8491363414366708
BAJAJ-AUTO,2024-04-03 05:30:00,0.8101346569785381
BAJAJ-AUTO,2024-04-03 05:30:00,0.8101346569785381
BAJAJ-AUTO,2024-04-04 05:30:00,0.8232315681408138
BAJAJ-AUTO,2024-04-04 05:30:00,0.8232315681408138
BAJAJ-AUTO,2024-04-05 05:30:00,0.7959911889882259
BAJAJ-AUTO,2024-04-05 05:30:00,0.7959911889882259
BAJAJ-AUTO,2024-04-08 05:30:00,0.8001774163003688
BAJAJ-AUTO,2024-04-08 05:30:00,0.8001774163003688
BAJAJ-AUTO,2024-04-09 05:30:00,0.7898912577619601
BAJAJ-AUTO,2024-04-09 05:30:00,0.7898912577619601
BAJAJ-AUTO,2024-04-10 05:30:00,0.7952037795652271
BAJAJ-AUTO,2024-04-10 05:30:00,0.7952037795652271
BAJAJ-AUTO,2024-04-12 05:30:00,0.8070248881180884
BAJAJ-AUTO,2024-04-12 05:30:00,0.8070248881180884
BAJAJ-AUTO,2024-04-15 05:30:00,0.7935093542245977
BAJAJ-AUTO,2024-04-15 05:30:00,0.7935093542245977
BAJAJ-AUTO,2024-04-16 05:30:00,0.7779804443381244
BAJAJ-AUTO,2024-04-16 05:30:00,0.7779804443381244
BAJAJ-AUTO,2024-04-18 05:30:00,0.7983434500493345
BAJAJ-AUTO,2024-04-18 05:30:00,0.7983434500493345
BAJAJ-AUTO,2024-04-19 05:30:00,0.7551256366554007
BAJAJ-AUTO,2024-04-19 05:30:00,0.7551256366554007
BAJAJ-AUTO,2024-04-22 05:30:00,0.7533813752753411
BAJAJ-AUTO,2024-04-22 05:30:00,0.7533813752753411
BAJAJ-AUTO,2024-04-23 05:30:00,0.7533913424832273
BAJAJ-AUTO,2024-04-23 05:30:00,0.7533913424832273
BAJAJ-AUTO,2024-04-24 05:30:00,0.7337160741161552
BAJAJ-AUTO,2024-04-24 05:30:00,0.7337160741161552
BAJAJ-AUTO,2024-04-25 05:30:00,0.7412512832780125
BAJAJ-AUTO,2024-04-25 05:30:00,0.7412512832780125
BAJAJ-AUTO,2024-04-26 05:30:00,0.7889742746364432
BAJAJ-AUTO,2024-04-26 05:30:00,0.7889742746364432
BAJAJ-AUTO,2024-04-29 05:30:00,0.7462747560525842
BAJAJ-AUTO,2024-04-29 05:30:00,0.7462747560525842
BAJAJ-AUTO,2024-04-30 05:30:00,0.7748906098934476
BAJAJ-AUTO,2024-04-30 05:30:00,0.7748906098934476
BAJAJ-AUTO,2024-05-02 05:30:00,0.8161548505417147
BAJAJ-AUTO,2024-05-02 05:30:00,0.8161548505417147
BAJAJ-AUTO,2024-05-03 05:30:00,0.8151481625452233
BAJAJ-AUTO,2024-05-03 05:30:00,0.8151481625452233
BAJAJ-AUTO,2024-05-06 05:30:00,0.8045729549781189
BAJAJ-AUTO,2024-05-06 05:30:00,0.8045729549781189
BAJAJ-AUTO,2024-05-07 05:30:00,0.7298886662879098
BAJAJ-AUTO,2024-05-07 05:30:00,0.7298886662879098
BAJAJ-AUTO,2024-05-08 05:30:00,0.7441417735649682
BAJAJ-AUTO,2024-05-08 05:30:00,0.7441417735649682
BAJAJ-AUTO,2024-05-09 05:30:00,0.7635678617348893
BAJAJ-AUTO,2024-05-09 05:30:00,0.7635678617348893
BAJAJ-AUTO,2024-05-10 05:30:00,0.7904693558193512
BAJAJ-AUTO,2024-05-10 05:30:00,0.7904693558193512
BAJAJ-AUTO,2024-05-13 05:30:00,0.7925624694754227
BAJAJ-AUTO,2024-05-13 05:30:00,0.7925624694754227
BAJAJ-AUTO,2024-05-14 05:30:00,0.8071046257811767
BAJAJ-AUTO,2024-05-14 05:30:00,0.8071046257811767
BAJAJ-AUTO,2024-05-15 05:30:00,0.7747909378145867
BAJAJ-AUTO,2024-05-15 05:30:00,0.7747909378145867
BAJAJ-AUTO,2024-05-16 05:30:00,0.7685514656779164
BAJAJ-AUTO,2024-05-16 05:30:00,0.7685514656779164
BAJAJ-AUTO,2024-05-17 05:30:00,0.7503812457016383
BAJAJ-AUTO,2024-05-17 05:30:00,0.7503812457016383
BAJAJ-AUTO,2024-05-18 05:30:00,0.7569895045300925
BAJAJ-AUTO,2024-05-18 05:30:00,0.7569895045300925
BAJAJ-AUTO,2024-05-21 05:30:00,0.7583550120104823
BAJAJ-AUTO,2024-05-21 05:30:00,0.7583550120104823
BAJAJ-AUTO,2024-05-22 05:30:00,0.7553349480210072
BAJAJ-AUTO,2024-05-22 05:30:00,0.7553349480210072
BAJAJ-AUTO,2024-05-23 05:30:00,0.7868113905251688
BAJAJ-AUTO,2024-05-23 05:30:00,0.7868113905251688
BAJAJ-AUTO,2024-05-24 05:30:00,0.7837713921199221
BAJAJ-AUTO,2024-05-24 05:30:00,0.7837713921199221
BAJAJ-AUTO,2024-05-27 05:30:00,0.7938382720848374
BAJAJ-AUTO,2024-05-27 05:30:00,0.7938382720848374
BAJAJ-AUTO,2024-05-28 05:30:00,0.7920541418732334
BAJAJ-AUTO,2024-05-28 05:30:00,0.7920541418732334
BAJAJ-AUTO,2024-05-29 05:30:00,0.8080913793618958
BAJAJ-AUTO,2024-05-29 05:30:00,0.8080913793618958
BAJAJ-AUTO,2024-05-30 05:30:00,0.78781807852166
BAJAJ-AUTO,2024-05-30 05:30:00,0.78781807852166
BAJAJ-AUTO,2024-05-31 05:30:00,0.8109918368567375
BAJAJ-AUTO,2024-05-31 05:30:00,0.8109918368567375
BAJAJ-AUTO,2024-06-03 05:30:00,0.8609674171974167
BAJAJ-AUTO,2024-06-03 05:30:00,0.8609674171974167
BAJAJ-AUTO,2024-06-04 05:30:00,0.8432855904075551
BAJAJ-AUTO,2024-06-04 05:30:00,0.8432855904075551
BAJAJ-AUTO,2024-06-05 05:30:00,0.9141524384774053
BAJAJ-AUTO,2024-06-05 05:30:00,0.9141524384774053
BAJAJ-AUTO,2024-06-06 05:30:00,0.9339273789233382
BAJAJ-AUTO,2024-06-06 05:30:00,0.9339273789233382
BAJAJ-AUTO,2024-06-07 05:30:00,0.9387315731244161
BAJAJ-AUTO,2024-06-07 05:30:00,0.9387315731244161
BAJAJ-AUTO,2024-06-10 05:30:00,0.9402266543073245
BAJAJ-AUTO,2024-06-10 05:30:00,0.9402266543073245
BAJAJ-AUTO,2024-06-11 05:30:00,0.9561044164698103
BAJAJ-AUTO,2024-06-11 05:30:00,0.9561044164698103
BAJAJ-AUTO,2024-06-12 05:30:00,0.9743543741091767
BAJAJ-AUTO,2024-06-12 05:30:00,0.9743543741091767
BAJAJ-AUTO,2024-06-13 05:30:00,0.9781718147295357
BAJAJ-AUTO,2024-06-13 05:30:00,0.9781718147295357
BAJAJ-AUTO,2024-06-14 05:30:00,0.9858166631781398
BAJAJ-AUTO,2024-06-14 05:30:00,0.9858166631781398
BAJAJ-AUTO,2024-06-18 05:30:00,0.9771352251093861
BAJAJ-AUTO,2024-06-18 05:30:00,0.9771352251093861
BAJAJ-AUTO,2024-06-19 05:30:00,0.930807642855003
BAJAJ-AUTO,2024-06-19 05:30:00,0.930807642855003
BAJAJ-AUTO,2024-06-20 05:30:00,0.920082927169608
BAJAJ-AUTO,2024-06-20 05:30:00,0.920082927169608
BAJAJ-AUTO,2024-06-21 05:30:00,0.9141524384774056
BAJAJ-AUTO,2024-06-21 05:30:00,0.9141524384774056
BAJAJ-AUTO,2024-06-24 05:30:00,0.9426586530315224
BAJAJ-AUTO,2024-06-24 05:30:00,0.9426586530315224
BAJAJ-AUTO,2024-06-25 05:30:00,0.9256545963779128
BAJAJ-AUTO,2024-06-25 05:30:00,0.9256545963779128
BAJAJ-AUTO,2024-06-26 05:30:00,0.8887161239521932
BAJAJ-AUTO,2024-06-26 05:30:00,0.8887161239521932
BAJAJ-AUTO,2024-06-27 05:30:00,0.8773136381305466
BAJAJ-AUTO,2024-06-27 05:30:00,0.8773136381305466
BAJAJ-AUTO,2024-06-28 05:30:00,0.8940984162106629
BAJAJ-AUTO,2024-06-28 05:30:00,0.8940984162106629
BAJAJ-AUTO,2024-07-01 05:30:00,0.9002282490605866
BAJAJ-AUTO,2024-07-01 05:30:00,0.9002282490605866
BAJAJ-AUTO,2024-07-02 05:30:00,0.8740842627754648
BAJAJ-AUTO,2024-07-02 05:30:00,0.8740842627754648
BAJAJ-AUTO,2024-07-03 05:30:00,0.878300391711266
BAJAJ-AUTO,2024-07-03 05:30:00,0.878300391711266
BAJAJ-AUTO,2024-07-04 05:30:00,0.8859651745756423
BAJAJ-AUTO,2024-07-04 05:30:00,0.8859651745756423
BAJAJ-AUTO,2024-07-05 05:30:00,0.9208404349689481
BAJAJ-AUTO,2024-07-05 05:30:00,0.9208404349689481
BAJAJ-AUTO,2024-07-08 05:30:00,0.8996302165874235
BAJAJ-AUTO,2024-07-08 05:30:00,0.8996302165874235
BAJAJ-AUTO,2024-07-09 05:30:00,0.9005671341287129
BAJAJ-AUTO,2024-07-09 05:30:00,0.9005671341287129
BAJAJ-AUTO,2024-07-10 05:30:00,0.9022316578456842
BAJAJ-AUTO,2024-07-10 05:30:00,0.9022316578456842
BAJAJ-AUTO,2024-07-11 05:30:00,0.8871512723140829
BAJAJ-AUTO,2024-07-11 05:30:00,0.8871512723140829
BAJAJ-AUTO,2024-07-12 05:30:00,0.8799649154282374
BAJAJ-AUTO,2024-07-12 05:30:00,0.8799649154282374
BAJAJ-AUTO,2024-07-15 05:30:00,0.9283258080913754
BAJAJ-AUTO,2024-07-15 05:30:00,0.9283258080913754
BAJAJ-AUTO,2024-07-16 05:30:00,0.9372962951888246
BAJAJ-AUTO,2024-07-16 05:30:00,0.9372962951888246
BAJAJ-AUTO,2024-07-18 05:30:00,0.9189267310548257
BAJAJ-AUTO,2024-07-18 05:30:00,0.9189267310548257
BAJAJ-AUTO,2024-07-19 05:30:00,0.8710542315781038
BAJAJ-AUTO,2024-07-19 05:30:00,0.8710542315781038
BAJAJ-AUTO,2024-07-22 05:30:00,0.8757687209082079
BAJAJ-AUTO,2024-07-22 05:30:00,0.8757687209082079
BAJAJ-AUTO,2024-07-23 05:30:00,0.8703465598181939
BAJAJ-AUTO,2024-07-23 05:30:00,0.8703465598181939
BAJAJ-AUTO,2024-07-24 05:30:00,0.8459667693289037
BAJAJ-AUTO,2024-07-24 05:30:00,0.8459667693289037
BAJAJ-AUTO,2024-07-25 05:30:00,0.8495649313757694
BAJAJ-AUTO,2024-07-25 05:30:00,0.8495649313757694
BAJAJ-AUTO,2024-07-26 05:30:00,0.8923541548306027
BAJAJ-AUTO,2024-07-26 05:30:00,0.8923541548306027
BAJAJ-AUTO,2024-07-29 05:30:00,0.9052616890430438
BAJAJ-AUTO,2024-07-29 05:30:00,0.9052616890430438
BAJAJ-AUTO,2024-07-30 05:30:00,0.9065972948997751
BAJAJ-AUTO,2024-07-30 05:30:00,0.9065972948997751
BAJAJ-AUTO,2024-07-31 05:30:00,0.9265018090482269
BAJAJ-AUTO,2024-07-31 05:30:00,0.9265018090482269
BAJAJ-AUTO,2024-08-01 05:30:00,0.9397183267051354
BAJAJ-AUTO,2024-08-01 05:30:00,0.9397183267051354
BAJAJ-AUTO,2024-08-02 05:30:00,0.9169332894776143
BAJAJ-AUTO,2024-08-02 05:30:00,0.9169332894776143
BAJAJ-AUTO,2024-08-05 05:30:00,0.890789303192492
BAJAJ-AUTO,2024-08-05 05:30:00,0.890789303192492
BAJAJ-AUTO,2024-08-06 05:30:00,0.8792971124998707
BAJAJ-AUTO,2024-08-06 05:30:00,0.8792971124998707
BAJAJ-AUTO,2024-08-07 05:30:00,0.9352729519879552
BAJAJ-AUTO,2024-08-07 05:30:00,0.9352729519879552
BAJAJ-AUTO,2024-08-08 05:30:00,0.9219368278364135
BAJAJ-AUTO,2024-08-08 05:30:00,0.9219368278364135
BAJAJ-AUTO,2024-08-09 05:30:00,0.9467850770963488
BAJAJ-AUTO,2024-08-09 05:30:00,0.9467850770963488
BAJAJ-AUTO,2024-08-12 05:30:00,0.9358012140059164
BAJAJ-AUTO,2024-08-12 05:30:00,0.9358012140059164
BAJAJ-AUTO,2024-08-13 05:30:00,0.9279769558153634
BAJAJ-AUTO,2024-08-13 05:30:00,0.9279769558153634
BAJAJ-AUTO,2024-08-14 05:30:00,0.9435258001176092
